Date_Last_Researched,Latitude,Longitude,Country,Capacity_(MW),Technology_Type,Status,Start_year,Retired_year,Subregion,Region,GEM_location_ID,GEM_phase_ID,PV_value
3/16/2023,52.8608,11.1186,Germany,1.2,PV,operating,2010,,Western Europe,Europe,L820811,G823827,2.899
3/16/2023,49.5267,8.4589,Germany,1,PV,operating,2010,,Western Europe,Europe,L820812,G823828,3.079
3/16/2023,49.54,8.2788,Germany,1.1,PV,operating,2012,,Western Europe,Europe,L820813,G823829,3.144
3/16/2023,49.8659,10.791,Germany,1.4,PV,operating,2011,,Western Europe,Europe,L820814,G823830,3.037
3/16/2023,49.4826,7.712,Germany,5,PV,pre-construction,2021,,Western Europe,Europe,L820815,G823831,3.026
3/16/2023,51.5624,6.7345,Germany,1.6,PV,pre-construction,2021,,Western Europe,Europe,L820816,G823832,2.876
3/16/2023,51.514,7.1275,Germany,1.8,PV,operating,2022,,Western Europe,Europe,L820817,G823833,2.833
3/16/2023,51.515,7.1326,Germany,1.4,PV,operating,2022,,Western Europe,Europe,L820818,G823834,2.833
3/16/2023,53.686,13.3299,Germany,2.5,PV,operating,2012,,Western Europe,Europe,L820820,G823836,2.947
3/16/2023,51.9284,14.6947,Germany,3.3,PV,operating,2011,,Western Europe,Europe,L820821,G823837,2.959
3/16/2023,49.211,10.511,Germany,2,PV,operating,2009,,Western Europe,Europe,L820819,G823835,3.122
3/16/2023,49.5321,6.9579,Germany,9.2,PV,operating,2021,,Western Europe,Europe,L820822,G823838,2.988
3/16/2023,49.5376,6.9606,Germany,3.4,PV,operating,2022,,Western Europe,Europe,L820823,G823839,3.003
3/16/2023,52.2506,13.5347,Germany,12.7,PV,operating,2020,,Western Europe,Europe,L820824,G823840,2.983
3/16/2023,49.5556,7.13,Germany,2,PV,operating,2013,,Western Europe,Europe,L820825,G823841,3.014
3/16/2023,51.1722,7.0846,Germany,6,PV,pre-construction,2022,,Western Europe,Europe,L820826,G823842,2.852
3/16/2023,49.519,6.9308,Germany,11.7,PV,pre-construction,2023,,Western Europe,Europe,L820828,G823844,2.974
3/16/2023,48.7969,11.5122,Germany,1.1,PV,operating,2022,,Western Europe,Europe,L820827,G823843,3.168
3/16/2023,49.5354,6.9285,Germany,3.3,PV,operating,2021,,Western Europe,Europe,L820829,G823845,3.008
3/16/2023,52.0479,13.3916,Germany,1.5,PV,operating,2015,,Western Europe,Europe,L820830,G823846,2.93
3/16/2023,50.1778,10.7163,Germany,8.1,PV,operating,2022,,Western Europe,Europe,L820831,G823847,2.995
3/16/2023,54.5148,13.5991,Germany,1.5,PV,operating,2012,,Western Europe,Europe,L820832,G823848,3.03
3/16/2023,49.3478,11.2655,Germany,3.5,PV,operating,2022,,Western Europe,Europe,L820833,G823849,2.982
3/16/2023,50.2342,10.8515,Germany,8.8,PV,operating,2020,,Western Europe,Europe,L820834,G823850,2.975
3/16/2023,50.2343,10.8471,Germany,8.8,PV,operating,2020,,Western Europe,Europe,L820835,G823851,2.975
3/16/2023,52.2447,13.5146,Germany,10,PV,operating,2020,,Western Europe,Europe,L820836,G823852,2.979
3/16/2023,48.0019,10.2273,Germany,1.6,PV,operating,2013,,Western Europe,Europe,L820837,G823853,3.288
3/16/2023,51.4276,13.7377,Germany,1.1,PV,operating,2022,,Western Europe,Europe,L820840,G823856,2.989
3/16/2023,53.5408,12.6453,Germany,1.9,PV,operating,2010,,Western Europe,Europe,L820838,G823854,2.907
3/16/2023,53.5418,12.6433,Germany,3.4,PV,operating,2012,,Western Europe,Europe,L820839,G823855,2.908
3/16/2023,51.2995,13.2909,Germany,1.1,PV,operating,2012,,Western Europe,Europe,L820809,G823825,3.073
3/16/2023,48.5362,12.1517,Germany,10.4,PV,pre-construction,2022,,Western Europe,Europe,L820841,G823857,3.16
3/16/2023,48.5798,8.8885,Germany,1.4,PV,operating,2011,,Western Europe,Europe,L820842,G823858,3.239
3/16/2023,51.4556,11.5704,Germany,9.3,PV,operating,2012,,Western Europe,Europe,L820843,G823859,3.046
3/16/2023,49.2509,10.4057,Germany,1.5,PV,operating,2012,,Western Europe,Europe,L820844,G823860,3.126
3/16/2023,52.4924,10.4794,Germany,1.6,PV,pre-construction,2021,,Western Europe,Europe,L820845,G823861,2.826
3/16/2023,51.846,7.8474,Germany,1.7,PV,operating,2009,,Western Europe,Europe,L820846,G823862,2.917
3/16/2023,54.8081,8.8473,Germany,1,PV,operating,2010,,Western Europe,Europe,L820847,G823863,2.889
3/16/2023,48.5443,12.5701,Germany,1.1,PV,operating,2019,,Western Europe,Europe,L820848,G823864,3.177
3/16/2023,48.9303,11.4854,Germany,1.1,PV,operating,2010,,Western Europe,Europe,L820849,G823865,3.108
3/16/2023,54.8151,8.8495,Germany,2.4,PV,operating,2009,,Western Europe,Europe,L820850,G823866,2.884
3/16/2023,53.5936,13.3285,Germany,8.8,PV,operating,2022,,Western Europe,Europe,L820851,G823867,2.932
3/16/2023,48.2621,11.827,Germany,1.6,PV,operating,2010,,Western Europe,Europe,L820852,G823868,3.256
3/16/2023,48.8689,13.4164,Germany,1,PV,operating,2010,,Western Europe,Europe,L820853,G823869,3.166
3/16/2023,49.337,12.4019,Germany,1.2,PV,operating,2011,,Western Europe,Europe,L820854,G823870,3.084
3/16/2023,51.8062,9.2024,Germany,1.3,PV,operating,2011,,Western Europe,Europe,L820855,G823871,2.865
3/16/2023,51.7173,9.0775,Germany,1.7,PV,operating,2011,,Western Europe,Europe,L820856,G823872,2.843
3/16/2023,49.8486,8.5487,Germany,2.6,PV,operating,2007,,Western Europe,Europe,L820857,G823873,3.107
3/16/2023,50.0024,10.4263,Germany,2,PV,operating,2012,,Western Europe,Europe,L820858,G823874,3.041
3/16/2023,49.471,10.151,Germany,4.8,PV,operating,2009,,Western Europe,Europe,L820859,G823875,3.168
3/16/2023,49.1023,10.4837,Germany,2.9,PV,operating,2010,,Western Europe,Europe,L820860,G823876,3.122
3/16/2023,50.0192,6.1558,Germany,3.1,PV,pre-construction,2023,,Western Europe,Europe,L820861,G823877,2.889
3/16/2023,50.0172,6.15,Germany,7.5,PV,operating,2021,,Western Europe,Europe,L820862,G823878,2.889
3/16/2023,49.4612,9.5159,Germany,6.5,PV,operating,2010,,Western Europe,Europe,L820863,G823879,3.111
3/16/2023,49.4566,9.5174,Germany,4.6,PV,operating,2010,,Western Europe,Europe,L820864,G823880,3.109
3/16/2023,53.6834,13.2671,Germany,1.3,PV,operating,2010,,Western Europe,Europe,L820865,G823881,2.945
3/16/2023,50.1358,10.051,Germany,2.6,PV,operating,2010,,Western Europe,Europe,L820866,G823882,2.933
3/16/2023,54.7296,9.3861,Germany,18.7,PV,operating,2012,,Western Europe,Europe,L820867,G823883,2.785
3/16/2023,49.9876,6.5624,Germany,5,PV,operating,2010,,Western Europe,Europe,L820868,G823884,2.981
3/16/2023,51.1031,12.4876,Germany,8.4,PV,operating,2011,,Western Europe,Europe,L820869,G823885,3.008
3/16/2023,49.9693,6.35,Germany,1.8,PV,operating,2011,,Western Europe,Europe,L820870,G823886,2.958
3/16/2023,50.5156,7.6995,Germany,4,PV,operating,2013,,Western Europe,Europe,L820871,G823887,2.916
3/16/2023,49.8217,8.3289,Germany,1.8,PV,operating,2010,,Western Europe,Europe,L820872,G823888,3.148
3/16/2023,49.7598,6.8137,Germany,2,PV,operating,2010,,Western Europe,Europe,L820873,G823889,2.97
3/16/2023,51.3601,13.4201,Germany,2.4,PV,operating,2009,,Western Europe,Europe,L820874,G823890,3.042
3/16/2023,49.4378,6.5737,Germany,3.1,PV,operating,2007,,Western Europe,Europe,L820875,G823891,3.078
3/16/2023,48.0096,10.2489,Germany,3,PV,operating,2011,,Western Europe,Europe,L820876,G823892,3.28
3/16/2023,49.6536,10.1165,Germany,1.4,PV,operating,2007,,Western Europe,Europe,L822061,G825092,3.132
3/16/2023,49.211,10.491,Germany,7.5,PV,operating,2009,,Western Europe,Europe,L820877,G823893,3.127
3/16/2023,49.3925,10.7997,Germany,2.1,PV,operating,2010,,Western Europe,Europe,L820878,G823894,3.093
3/16/2023,49.2147,10.3667,Germany,6,PV,operating,2009,,Western Europe,Europe,L820879,G823895,3.124
3/16/2023,49.7822,10.2472,Germany,1.6,PV,operating,2011,,Western Europe,Europe,L820880,G823896,3.083
3/16/2023,54.7352,9.3825,Germany,3.6,PV,operating,2012,,Western Europe,Europe,L820881,G823897,2.779
3/16/2023,50.0118,6.2267,Germany,12.3,PV,operating,2023,,Western Europe,Europe,L820882,G823898,2.93
3/16/2023,50.0118,6.2267,Germany,13.8,PV,pre-construction,2023,,Western Europe,Europe,L820883,G823899,2.93
3/16/2023,49.032,10.9988,Germany,4.4,PV,operating,2009,,Western Europe,Europe,L820884,G823900,3.082
3/16/2023,48.3856,12.2253,Germany,1.3,PV,operating,2021,,Western Europe,Europe,L820885,G823901,3.25
3/16/2023,49.8528,6.7917,Germany,1.7,PV,operating,2019,,Western Europe,Europe,L820886,G823902,2.977
3/16/2023,49.8544,6.7816,Germany,7.6,PV,operating,2008,,Western Europe,Europe,L820887,G823903,2.969
